date,weatherDay,weatherNight,minTemp,maxTemp,windDay,windNight
2020年09月21日,雷阵雨,多云,16,25,南风 1-2级,南风 1-2级
2020年09月22日,多云,多云,16,25,东北风 1-2级,东北风 1-2级
2020年09月23日,小雨,中雨,16,20,东风 1-2级,东风 1-2级
2020年09月24日,多云,多云,14,23,南风 1-2级,南风 1-2级
2020年09月25日,晴,晴,14,24,东南风 1-2级,东南风 1-2级
2020年09月26日,晴,晴,15,25,南风 1-2级,南风 1-2级
2020年09月27日,多云,多云,15,25,南风 1-2级,南风 1-2级
2020年09月28日,多云,中雨,14,26,南风 1-2级,南风 1-2级
2020年09月29日,小雨,晴,9,18,东北风 1-2级,东北风 1-2级
2020年09月30日,多云,小雨,12,21,南风 1-2级,南风 1-2级
2020年10月01日,多云,晴,14,21,南风 1-2级,南风 1-2级
2020年10月02日,晴,晴,8,22,西北风 1-2级,西北风 1-2级
2020年10月03日,晴,晴,9,22,西北风 3-4级,西北风 3-4级
2020年10月04日,晴,晴,8,19,西北风 3-4级,西北风 3-4级
2020年10月05日,晴,晴,6,19,西南风 1-2级,西南风 1-2级
2020年10月06日,晴,多云,10,20,西南风 1-2级,西南风 1-2级
2020年10月07日,多云,晴,9,21,南风 1-2级,南风 1-2级
2020年10月08日,多云,阴,11,20,南风 1-2级,南风 1-2级
2020年10月09日,多云,晴,11,21,南风 1-2级,南风 1-2级
2020年10月10日,多云,阴,12,22,南风 1-2级,南风 1-2级
2020年10月11日,多云,多云,7,19,北风 1-2级,北风 1-2级
2020年10月12日,晴,晴,6,18,南风 1-2级,南风 1-2级
2020年10月13日,多云,多云,7,19,北风 1-2级,北风 1-2级
2020年10月14日,多云,晴,5,15,东北风 1-2级,东北风 1-2级
2020年10月15日,多云,多云,8,18,西南风 1-2级,西南风 1-2级
2020年10月16日,晴,晴,5,19,北风 3-4级,北风 3-4级
2020年10月17日,晴,晴,7,21,西南风 1-2级,西南风 1-2级
2020年10月18日,晴,晴,5,21,东北风 1-2级,东北风 1-2级
2020年10月19日,晴,多云,7,21,西南风 1-2级,西南风 1-2级
2020年10月20日,多云,多云,8,18,南风 3-4级,南风 3-4级
2020年10月21日,晴,晴,3,16,西北风 3-4级,西北风 3-4级
2020年10月22日,晴,晴,3,16,北风 1-2级,北风 1-2级
2020年10月23日,晴,晴,3,16,西南风 1-2级,西南风 1-2级
2020年10月24日,晴,多云,7,18,西南风 1-2级,西南风 1-2级
2020年10月25日,多云,多云,7,20,西南风 1-2级,西南风 1-2级
2020年10月26日,晴,晴,7,22,北风 3-4级,北风 3-4级
2020年10月27日,晴,晴,4,17,北风 1-2级,北风 1-2级
2020年10月28日,晴,多云,4,18,北风 1-2级,北风 1-2级
2020年10月29日,多云,晴,3,17,西南风 1-2级,西南风 1-2级
2020年10月30日,多云,阴,7,18,南风 1-2级,南风 1-2级
2020年10月31日,晴,晴,6,20,西北风 1-2级,西北风 1-2级
2020年11月01日,晴,晴,3,18,西北风 3-4级,西北风 3-4级
2020年11月02日,晴,晴,0,15,西北风 3-4级,西北风 3-4级
2020年11月03日,晴,晴,0,13,西南风 1-2级,西南风 1-2级
2020年11月04日,晴,晴,2,14,东南风 1-2级,东南风 1-2级
2020年11月05日,多云,多云,4,16,西南风 1-2级,西南风 1-2级
2020年11月06日,晴,晴,4,18,西北风 1-2级,西北风 1-2级
2020年11月07日,晴,晴,3,18,西北风 3-4级,西北风 3-4级
2020年11月08日,晴,晴,0,14,西南风 1-2级,西南风 1-2级
2020年11月09日,晴,晴,2,16,西南风 1-2级,西南风 1-2级
2020年11月10日,晴,晴,2,16,北风 1-2级,北风 1-2级
2020年11月11日,晴,多云,4,16,南风 1-2级,南风 1-2级
2020年11月12日,晴,晴,3,19,北风 3-4级,北风 3-4级
2020年11月13日,晴,多云,3,15,东南风 1-2级,东南风 1-2级
2020年11月14日,多云,多云,4,14,东南风 1-2级,东南风 1-2级
2020年11月15日,多云,多云,5,16,西南风 1-2级,西南风 1-2级
2020年11月16日,阴,阴,7,13,北风 1-2级,北风 1-2级
2020年11月17日,阴,小雨,8,13,北风 1-2级,北风 1-2级
2020年11月18日,中雨,小雨,4,10,东北风 3-4级,东北风 3-4级
2020年11月19日,多云,多云,-2,9,东北风 1-2级,东北风 1-2级
2020年11月20日,晴,小雪,-1,8,北风 1-2级,北风 1-2级
2020年11月21日,小雪,多云,-2,2,东北风 1-2级,东北风 1-2级
2020年11月22日,晴,晴,-5,4,西北风 1-2级,西北风 1-2级
2020年11月23日,晴,多云,-3,7,西南风 1-2级,西南风 1-2级
2020年11月24日,晴,晴,-3,7,南风 1-2级,南风 1-2级
2020年11月25日,多云,多云,-4,8,北风 1-2级,北风 1-2级
2020年11月26日,多云,多云,-4,4,东风 1-2级,东风 1-2级
2020年11月27日,晴,晴,-4,6,西北风 3-4级,西北风 3-4级
2020年11月28日,晴,多云,-4,4,西南风 1-2级,西南风 1-2级
2020年11月29日,晴,晴,-4,5,西风 1-2级,西风 1-2级
2020年11月30日,晴,晴,-5,4,北风 1-2级,北风 1-2级
2020年12月01日,多云,阴,-4,4,南风 1-2级,南风 1-2级
2020年12月02日,多云,晴,-4,3,东北风 1-2级,东北风 1-2级
2020年12月03日,晴,晴,-4,4,西北风 1-2级,西北风 1-2级
2020年12月04日,晴,晴,-6,4,西北风 1-2级,西北风 1-2级
2020年12月05日,多云,多云,-5,4,西南风 1-2级,西南风 1-2级
2020年12月06日,晴,晴,-4,7,西北风 3-4级,西北风 3-4级
2020年12月07日,晴,晴,-7,2,西北风 3-4级,西北风 3-4级
2020年12月08日,多云,多云,-6,2,南风 1-2级,南风 1-2级
2020年12月09日,晴,晴,-5,4,西南风 1-2级,西南风 1-2级
2020年12月10日,晴,晴,-4,6,西南风 1-2级,西南风 1-2级
2020年12月11日,晴,晴,-6,5,南风 1-2级,南风 1-2级
2020年12月12日,多云,多云,-5,5,南风 1-2级,南风 1-2级
2020年12月13日,晴,晴,-9,-1,西北风 1-2级,西北风 1-2级
2020年12月14日,晴,晴,-9,-1,西南风 1-2级,西南风 1-2级
2020年12月15日,晴,晴,-8,0,西南风 1-2级,西南风 1-2级
2020年12月16日,晴,晴,-8,2,西南风 1-2级,西南风 1-2级
2020年12月17日,晴,晴,-6,4,西南风 3-4级,西南风 3-4级
2020年12月18日,晴,晴,-9,0,北风 3-4级,北风 3-4级
2020年12月19日,晴,晴,-7,2,西南风 1-2级,西南风 1-2级
2020年12月20日,晴,晴,-7,4,北风 1-2级,北风 1-2级
2020年12月21日,晴,晴,-8,5,西南风 1-2级,西南风 1-2级
2020年12月22日,多云,多云,-6,5,西南风 1-2级,西南风 1-2级
2020年12月23日,晴,晴,-6,7,西北风 1-2级,西北风 1-2级
2020年12月24日,晴,晴,-7,4,西北风 1-2级,西北风 1-2级
2020年12月25日,晴,晴,-7,5,西南风 1-2级,西南风 1-2级
2020年12月26日,晴,晴,-6,5,西北风 1-2级,西北风 1-2级
2020年12月27日,晴,多云,-5,6,北风 1-2级,北风 1-2级
2020年12月28日,阴,多云,-8,-1,北风 3-4级,北风 3-4级
2020年12月29日,晴,晴,-13,-6,西北风 3-4级,西北风 3-4级
2020年12月30日,晴,晴,-13,-6,西北风 1-2级,西北风 1-2级
2020年12月31日,晴,晴,-11,0,西南风 1-2级,西南风 1-2级
2021年01月01日,晴,晴,-11,0,南风 1-2级,南风 1-2级
2021年01月02日,晴,多云,-9,1,西南风 1-2级,西南风 1-2级
2021年01月03日,多云,多云,-9,-1,南风 1-2级,南风 1-2级
2021年01月04日,多云,晴,-11,-1,西北风 1-2级,西北风 1-2级
2021年01月05日,晴,晴,-11,-2,西南风 1-2级,西南风 1-2级
2021年01月06日,晴,晴,-17,-12,西北风 3-4级,西北风 3-4级
2021年01月07日,晴,晴,-14,-7,西北风 1-2级,西北风 1-2级
2021年01月08日,晴,晴,-10,-3,西北风 1-2级,西北风 1-2级
2021年01月09日,晴,晴,-8,2,西北风 1-2级,西北风 1-2级
2021年01月10日,多云,多云,-7,2,北风 1-2级,北风 1-2级
2021年01月11日,多云,多云,-8,2,西北风 1-2级,西北风 1-2级
2021年01月12日,多云,多云,-7,5,南风 1-2级,南风 1-2级
2021年01月13日,晴,晴,-6,8,北风 1-2级,北风 1-2级
2021年01月14日,阴,多云,-4,4,东北风 1-2级,东北风 1-2级
2021年01月15日,晴,晴,-8,4,北风 1-2级,北风 1-2级
2021年01月16日,晴,晴,-8,0,西北风 3-4级,西北风 3-4级
2021年01月17日,晴,晴,-7,4,西南风 1-2级,西南风 1-2级
2021年01月18日,晴,阴,-6,4,东南风 1-2级,东南风 1-2级
2021年01月19日,小雪,多云,-7,-2,东风 1-2级,东风 1-2级
2021年01月20日,晴,晴,-6,3,西风 1-2级,西风 1-2级
2021年01月21日,晴,晴,-5,6,西南风 1-2级,西南风 1-2级
2021年01月22日,晴,多云,-7,5,南风 1-2级,南风 1-2级
2021年01月23日,多云,多云,-6,4,南风 1-2级,南风 1-2级
2021年01月24日,晴,多云,-5,5,南风 1-2级,南风 1-2级
2021年01月25日,小雪,多云,-6,3,东北风 1-2级,东北风 1-2级
2021年01月26日,晴,多云,-7,8,西北风 1-2级,西北风 1-2级
2021年01月27日,阴,多云,-6,4,北风 1-2级,北风 1-2级
2021年01月28日,晴,晴,-9,1,西北风 3-4级,西北风 3-4级
2021年01月29日,晴,晴,-8,2,西南风 1-2级,西南风 1-2级
2021年01月30日,晴,晴,-7,7,东风 1-2级,东风 1-2级
2021年01月31日,晴,晴,-5,4,西南风 1-2级,西南风 1-2级
2021年02月01日,晴,晴,-9,3,西北风 3-4级,西北风 3-4级
2021年02月02日,晴,多云,-9,1,西南风 3-4级,西南风 3-4级
2021年02月03日,晴,晴,-6,7,西北风 1-2级,西北风 1-2级
2021年02月04日,晴,多云,-5,8,西南风 1-2级,西南风 1-2级
2021年02月05日,晴,晴,-2,12,西南风 1-2级,西南风 1-2级
2021年02月06日,多云,多云,-3,14,北风 1-2级,北风 1-2级
2021年02月07日,晴,晴,-5,5,北风 1-2级,北风 1-2级
2021年02月08日,多云,晴,-5,7,西南风 1-2级,西南风 1-2级
2021年02月09日,晴,晴,-3,8,西南风 1-2级,西南风 1-2级
2021年02月10日,晴,晴,-3,14,南风 1-2级,南风 1-2级
2021年02月11日,多云,晴,-1,13,南风 1-2级,南风 1-2级
2021年02月12日,多云,多云,-1,15,东北风 1-2级,东北风 1-2级
2021年02月13日,多云,小雨,2,7,北风 1-2级,北风 1-2级
2021年02月14日,雨夹雪,多云,-4,4,东风 1-2级,东风 1-2级
2021年02月15日,多云,多云,-4,6,西南风 3-4级,西南风 3-4级
2021年02月16日,晴,晴,-7,2,北风 3-4级,北风 3-4级
2021年02月17日,晴,晴,-7,4,西北风 1-2级,西北风 1-2级
2021年02月18日,晴,晴,-5,8,西南风 1-2级,西南风 1-2级
2021年02月19日,晴,多云,-2,15,西风 1-2级,西风 1-2级
2021年02月20日,多云,多云,2,16,西南风 1-2级,西南风 1-2级
2021年02月21日,多云,晴,1,20,北风 3-4级,北风 3-4级
2021年02月22日,晴,多云,0,11,东北风 1-2级,东北风 1-2级
2021年02月23日,阴,阴,-3,3,东南风 1-2级,东南风 1-2级
2021年02月24日,多云,多云,-3,6,北风 1-2级,北风 1-2级
2021年02月25日,晴,晴,-3,10,东南风 1-2级,东南风 1-2级
2021年02月26日,晴,晴,-3,11,南风 1-2级,南风 1-2级
2021年02月27日,多云,小雨,1,13,南风 1-2级,南风 1-2级
2021年02月28日,小雨,小雪,0,6,东风 1-2级,东风 1-2级
2021年03月01日,多云,多云,-5,5,南风 1-2级,南风 1-2级
2021年03月02日,晴,晴,-4,8,南风 1-2级,南风 1-2级
2021年03月03日,多云,阴,-1,9,南风 1-2级,南风 1-2级
2021年03月04日,多云,多云,3,10,西南风 1-2级,西南风 1-2级
2021年03月05日,小雨,多云,-2,8,东风 3-4级,东风 3-4级
2021年03月06日,多云,晴,-4,4,西南风 1-2级,西南风 1-2级
2021年03月07日,多云,多云,-2,8,西南风 1-2级,西南风 1-2级
2021年03月08日,多云,多云,1,10,西南风 1-2级,西南风 1-2级
2021年03月09日,晴,多云,3,15,南风 1-2级,南风 1-2级
2021年03月10日,霾,阴,7,15,西南风 1-2级,西南风 1-2级
2021年03月11日,霾,阴,7,14,南风 1-2级,南风 1-2级
2021年03月12日,小雨,阴,6,12,东风 1-2级,东风 1-2级
2021年03月13日,霾,阴,8,16,南风 1-2级,南风 1-2级
2021年03月14日,霾,多云,9,13,南风 3-4级,南风 3-4级
2021年03月15日,沙尘暴,晴,2,15,北风 3-4级,北风 3-4级
2021年03月16日,浮尘,多云,3,14,南风 1-2级,南风 1-2级
2021年03月17日,多云,阴,4,13,南风 1-2级,南风 1-2级
2021年03月18日,小雨,多云,2,10,东风 1-2级,东风 1-2级
2021年03月19日,小雨,小雨,5,11,西南风 1-2级,西南风 1-2级
2021年03月20日,浮尘,晴,3,15,西北风 3-4级,西北风 3-4级
2021年03月21日,晴,晴,0,13,西北风 3-4级,西北风 3-4级
2021年03月22日,晴,晴,4,18,西南风 1-2级,西南风 1-2级
2021年03月23日,多云,多云,8,21,西南风 3-4级,西南风 3-4级
2021年03月24日,晴,晴,7,21,北风 1-2级,北风 1-2级
2021年03月25日,多云,多云,11,22,南风 1-2级,南风 1-2级
2021年03月26日,小雨,阴,9,15,北风 1-2级,北风 1-2级
2021年03月27日,霾,浮尘,10,20,南风 1-2级,南风 1-2级
2021年03月28日,沙尘暴,晴,9,18,西北风 3-4级,西北风 3-4级
2021年03月29日,多云,晴,6,18,西南风 3-4级,西南风 3-4级
2021年03月30日,多云,多云,9,21,南风 1-2级,南风 1-2级
2021年03月31日,多云,多云,10,24,东北风 3-4级,东北风 3-4级
2021年04月01日,多云,阴,11,18,东风 1-2级,东风 1-2级
2021年04月02日,阴,小雨,10,18,北风 1-2级,北风 1-2级
2021年04月03日,多云,晴,6,18,北风 1-2级,北风 1-2级
2021年04月04日,晴,多云,7,20,西南风 1-2级,西南风 1-2级
2021年04月05日,多云,多云,9,18,西南风 1-2级,西南风 1-2级
2021年04月06日,多云,多云,10,21,西南风 1-2级,西南风 1-2级
2021年04月07日,晴,晴,5,20,南风 1-2级,南风 1-2级
2021年04月08日,晴,多云,8,20,南风 1-2级,南风 1-2级
2021年04月09日,多云,多云,6,18,东风 1-2级,东风 1-2级
2021年04月10日,多云,多云,12,19,西南风 3-4级,西南风 3-4级
2021年04月11日,多云,多云,11,21,南风 1-2级,南风 1-2级
2021年04月12日,多云,晴,8,20,北风 3-4级,北风 3-4级
2021年04月13日,晴,晴,5,17,西南风 1-2级,西南风 1-2级
2021年04月14日,晴,多云,10,22,西南风 3-4级,西南风 3-4级
2021年04月15日,扬沙,扬沙,8,23,西北风 3-4级,西北风 3-4级
2021年04月16日,晴,晴,9,19,西北风 3-4级,西北风 3-4级
2021年04月17日,晴,晴,5,20,西北风 1-2级,西北风 1-2级
2021年04月18日,晴,晴,10,24,西南风 3-4级,西南风 3-4级
2021年04月19日,晴,多云,15,28,南风 1-2级,南风 1-2级
2021年04月20日,多云,多云,13,26,南风 3-4级,南风 3-4级
2021年04月21日,阴,小雨,11,21,南风 1-2级,南风 1-2级
2021年04月22日,小雨,多云,9,18,东风 1-2级,东风 1-2级
2021年04月23日,多云,多云,12,22,东风 1-2级,东风 1-2级
2021年04月24日,多云,多云,13,22,东风 1-2级,东风 1-2级
2021年04月25日,多云,阴,10,20,南风 1-2级,南风 1-2级
2021年04月26日,小雨,多云,8,20,南风 1-2级,南风 1-2级
2021年04月27日,扬沙,晴,11,23,西北风 3-4级,西北风 3-4级
2021年04月28日,多云,多云,11,23,西南风 3-4级,西南风 3-4级
2021年04月29日,晴,多云,8,22,西北风 3-4级,西北风 3-4级
2021年04月30日,小雨,晴,7,16,北风 1-2级,北风 1-2级
2021年05月01日,晴,晴,8,22,北风 3-4级,北风 3-4级
2021年05月02日,晴,晴,13,22,南风 3-4级,南风 3-4级
2021年05月03日,多云,多云,13,24,南风 1-2级,南风 1-2级
2021年05月04日,多云,晴,10,24,西北风 3-4级,西北风 3-4级
2021年05月05日,晴,晴,15,27,西南风 3-4级,西南风 3-4级
2021年05月06日,扬沙,多云,14,28,西北风 4-5级,西北风 4-5级
2021年05月07日,晴,晴,16,26,西北风 3-4级,西北风 3-4级
2021年05月08日,多云,多云,12,26,西北风 3-4级,西北风 3-4级
2021年05月09日,多云,多云,13,26,东南风 1-2级,东南风 1-2级
2021年05月10日,多云,晴,12,25,东南风 1-2级,东南风 1-2级
2021年05月11日,多云,多云,13,24,东南风 1-2级,东南风 1-2级
2021年05月12日,多云,多云,15,26,东北风 1-2级,东北风 1-2级
2021年05月13日,阴,多云,16,24,东南风 1-2级,东南风 1-2级
2021年05月14日,多云,小雨,17,27,东南风 1-2级,东南风 1-2级
2021年05月15日,小雨,小雨,15,20,北风 3-4级,北风 3-4级
2021年05月16日,小雨,晴,12,25,西北风 3-4级,西北风 3-4级
2021年05月17日,晴,晴,16,31,西南风 1-2级,西南风 1-2级
2021年05月18日,多云,多云,19,32,西南风 1-2级,西南风 1-2级
2021年05月19日,多云,阴,19,31,西南风 1-2级,西南风 1-2级
2021年05月20日,多云,多云,16,27,西南风 1-2级,西南风 1-2级
2021年05月21日,多云,多云,20,30,西南风 3-4级,西南风 3-4级
2021年05月22日,雷阵雨,雷阵雨,17,33,西南风 3-4级,西南风 3-4级
2021年05月23日,晴,浮尘,13,27,西北风 1-2级,西北风 1-2级
2021年05月24日,多云,多云,13,24,西北风 3-4级,西北风 3-4级
2021年05月25日,晴,多云,15,28,西南风 3-4级,西南风 3-4级
2021年05月26日,多云,多云,15,27,东北风 1-2级,东北风 1-2级
2021年05月27日,雷阵雨,多云,16,29,西北风 3-4级,西北风 3-4级
2021年05月28日,晴,多云,15,29,西北风 3-4级,西北风 3-4级
2021年05月29日,晴,小雨,15,27,东北风 1-2级,东北风 1-2级
2021年05月30日,晴,多云,15,27,东南风 1-2级,东南风 1-2级
2021年05月31日,雷阵雨,雷阵雨,16,25,南风 1-2级,南风 1-2级
2021年06月01日,多云,雷阵雨,17,28,南风 1-2级,南风 1-2级
2021年06月02日,多云,多云,15,29,北风 3-4级,北风 3-4级
2021年06月03日,晴,晴,17,29,西北风 3-4级,西北风 3-4级
2021年06月04日,晴,晴,16,30,西北风 3-4级,西北风 3-4级
2021年06月05日,多云,多云,18,33,西北风 1-2级,西北风 1-2级
2021年06月06日,多云,多云,20,33,东北风 1-2级,东北风 1-2级
2021年06月07日,多云,多云,19,28,东南风 1-2级,东南风 1-2级
2021年06月08日,阴,小雨,21,30,东南风 1-2级,东南风 1-2级
2021年06月09日,雷阵雨,雷阵雨,19,27,北风 1-2级,北风 1-2级
2021年06月10日,晴,晴,18,30,西南风 1-2级,西南风 1-2级
2021年06月11日,晴,多云,20,34,西南风 1-2级,西南风 1-2级
2021年06月12日,多云,多云,24,35,西南风 1-2级,西南风 1-2级
2021年06月13日,雷阵雨,雷阵雨,23,35,西南风 1-2级,西南风 1-2级
2021年06月14日,雷阵雨,雷阵雨,23,30,东南风 1-2级,东南风 1-2级
2021年06月15日,多云,阴,21,32,东南风 1-2级,东南风 1-2级
2021年06月16日,小雨,小雨,20,26,南风 1-2级,南风 1-2级
2021年06月17日,晴,晴,19,32,北风 3-4级,北风 3-4级
2021年06月18日,晴,晴,19,34,西风 1-2级,西风 1-2级
2021年06月19日,晴,晴,20,35,西北风 3-4级,西北风 3-4级
2021年06月20日,晴,晴,21,36,西南风 3-4级,西南风 3-4级
2021年06月21日,多云,多云,21,35,东南风 1-2级,东南风 1-2级
2021年06月22日,多云,小雨,20,33,南风 1-2级,南风 1-2级
2021年06月23日,小雨,小雨,22,32,东南风 1-2级,东南风 1-2级
2021年06月24日,小雨,小雨,20,26,东南风 1-2级,东南风 1-2级
2021年06月25日,雷阵雨,多云,22,28,南风 1-2级,南风 1-2级
2021年06月26日,雷阵雨,多云,23,31,东南风 1-2级,东南风 1-2级
2021年06月27日,多云,晴,23,34,东风 1-2级,东风 1-2级
2021年06月28日,雷阵雨,雷阵雨,22,35,南风 1-2级,南风 1-2级
2021年06月29日,雷阵雨,雷阵雨,22,29,东北风 1-2级,东北风 1-2级
2021年06月30日,雷阵雨,阴,23,32,东南风 1-2级,东南风 1-2级
2021年07月01日,雷阵雨,小雨,22,30,南风 1-2级,南风 1-2级
2021年07月02日,雷阵雨,大雨,20,30,南风 1-2级,南风 1-2级
2021年07月03日,雷阵雨,雷阵雨,21,28,东北风 1-2级,东北风 1-2级
2021年07月04日,多云,晴,21,30,南风 1-2级,南风 1-2级
2021年07月05日,雷阵雨,雷阵雨,22,31,南风 1-2级,南风 1-2级
2021年07月06日,多云,多云,22,30,南风 1-2级,南风 1-2级
2021年07月07日,多云,多云,23,33,西南风 1-2级,西南风 1-2级
2021年07月08日,多云,多云,22,33,东南风 1-2级,东南风 1-2级
2021年07月09日,多云,多云,23,33,南风 1-2级,南风 1-2级
2021年07月10日,多云,雷阵雨,23,33,东风 1-2级,东风 1-2级
2021年07月11日,雷阵雨,大雨,23,31,东北风 3-4级,东北风 3-4级
2021年07月12日,大雨,中雨,22,27,东北风 3-4级,东北风 3-4级
